workerid,language,initialValue,die0numdots,die0color,die1numdots,die1color,die2numdots,die2color,die3numdots,die3color,numRed,numBlack,context,quantifier,number,qcolor,attentionCheck,requestedValue,rt,response
A2VCNB4XETPOT2,English,0.6941036328442236,4,black,1,red,4,red,2,black,5,6,plain,only,six,red,No,NA,8161,8
A2VCNB4XETPOT2,English,0.20176726140451684,6,black,5,red,1,black,5,red,10,7,existential,exactly,eight,black,No,NA,4368,13
A2VCNB4XETPOT2,English,0.10284259381405036,2,red,5,red,6,black,4,black,7,10,plain,only,five,red,No,NA,6197,0
A2VCNB4XETPOT2,English,0.05066079193989037,3,red,1,black,3,red,2,black,6,3,existential,more than,four,black,No,NA,6259,0
A2VCNB4XETPOT2,English,0.44206065654015037,4,red,5,black,3,black,6,red,10,8,existential,more than,eight,red,No,NA,9645,1
A2VCNB4XETPOT2,English,0.6111702805102183,5,black,2,red,2,black,6,red,8,7,existential,exactly,six,red,No,NA,10837,0
A2VCNB4XETPOT2,English,0.20144037554902594,6,black,5,red,6,black,3,red,8,12,existential,bare,six,black,No,NA,11839,4
A2VCNB4XETPOT2,English,0.7830898231130836,1,black,1,black,5,red,4,red,9,2,existential,less than,four,red,No,NA,8549,0
A2VCNB4XETPOT2,English,0.7205217200259989,2,red,3,black,5,black,6,red,8,8,plain,only,seven,red,No,NA,3670,3
A2VCNB4XETPOT2,English,0.816027572343311,5,red,3,black,5,red,6,black,10,9,existential,only,six,black,No,NA,6367,3
A2VCNB4XETPOT2,English,0.3881469803989872,5,black,3,red,4,black,1,red,4,9,existential,less than,four,black,No,NA,4854,2
A2VCNB4XETPOT2,English,0.7756423074967722,1,black,2,red,5,red,2,black,7,3,existential,more than,six,black,Yes,94,6143,94
A2VCNB4XETPOT2,English,0.5944068587630437,6,red,2,red,6,black,2,black,8,8,plain,more than,seven,black,No,NA,6415,2
A2VCNB4XETPOT2,English,0.32786117971108175,6,black,3,black,4,red,4,red,8,9,existential,exactly,eight,red,No,NA,5370,100
A2VCNB4XETPOT2,English,0.888997066632861,6,black,4,red,5,red,5,black,9,11,plain,exactly,six,red,No,NA,5838,1
A2VCNB4XETPOT2,English,0.0668399425918168,4,red,4,black,5,red,6,black,9,10,plain,only,six,black,No,NA,3949,0
A2VCNB4XETPOT2,English,0.7173468130434242,4,black,5,black,3,red,5,red,8,9,existential,exactly,four,red,No,NA,5797,2
A2VCNB4XETPOT2,English,0.24004238480475915,6,red,1,black,3,black,5,red,11,4,plain,only,eight,red,No,NA,8919,0
A2VCNB4XETPOT2,English,0.4496113452378082,6,black,3,red,6,black,4,red,7,12,existential,bare,seven,red,No,NA,5734,100
A2VCNB4XETPOT2,English,0.4151467605268192,1,black,1,red,1,red,2,black,2,3,existential,only,four,red,No,NA,3823,0
A2VCNB4XETPOT2,English,0.8469624055735442,1,red,6,red,2,black,3,black,7,5,existential,more than,six,red,No,NA,4398,0
A2VCNB4XETPOT2,English,0.05631139401694785,5,red,1,black,4,black,4,red,9,5,existential,bare,four,red,No,NA,3159,0
A2VCNB4XETPOT2,English,0.9573544332691217,5,black,2,black,1,red,4,red,5,7,plain,bare,five,black,No,NA,3640,0
A2VCNB4XETPOT2,English,0.494458072594682,5,black,3,red,4,red,5,black,7,10,existential,less than,seven,black,No,NA,3678,0
A2VCNB4XETPOT2,English,0.1319515893583778,5,red,4,red,4,black,2,black,9,6,plain,bare,four,red,Yes,69,9114,69
A2VCNB4XETPOT2,English,0.48055973131118734,3,black,4,black,6,red,2,red,8,7,existential,exactly,six,red,No,NA,4203,0
A2VCNB4XETPOT2,English,0.6772074231282692,2,red,5,black,6,red,5,black,8,10,plain,only,four,red,No,NA,3698,0
A2VCNB4XETPOT2,English,0.12829262512966233,1,black,6,red,6,red,1,black,12,2,plain,more than,seven,black,No,NA,3179,0
A2VCNB4XETPOT2,English,0.6156074856197756,2,red,4,black,2,red,6,black,4,10,existential,more than,five,red,No,NA,4561,0
A2VCNB4XETPOT2,English,0.5489905792062143,2,red,3,red,5,black,6,black,5,11,plain,more than,seven,black,No,NA,6476,98
A2VCNB4XETPOT2,English,0.18199017862696654,5,black,4,black,6,red,6,red,12,9,existential,more than,seven,black,No,NA,9384,100
A2VCNB4XETPOT2,English,0.14724423449256996,6,red,6,black,5,red,2,black,11,8,plain,more than,four,red,No,NA,5509,99
A2VCNB4XETPOT2,English,0.17393231014170918,1,black,3,red,2,black,3,red,6,3,existential,exactly,seven,red,No,NA,6318,0
A2VCNB4XETPOT2,English,0.5641772086228752,3,black,1,black,5,red,6,red,11,4,existential,only,seven,black,No,NA,6327,2
A2VCNB4XETPOT2,English,0.5526716282954596,5,black,1,black,6,red,5,red,11,6,plain,exactly,eight,black,No,NA,4310,0
A2VCNB4XETPOT2,English,0.5221302121122294,2,red,4,black,1,black,6,red,8,5,existential,less than,six,black,No,NA,5943,0
A2VCNB4XETPOT2,English,0.8173524344629831,6,black,2,black,6,red,5,red,11,8,plain,only,seven,black,No,NA,3503,0
A2VCNB4XETPOT2,English,0.38004629808810997,3,red,2,black,4,black,4,red,7,6,existential,less than,seven,black,No,NA,5176,99
A2VCNB4XETPOT2,English,0.4252261522305941,5,black,5,black,3,red,6,red,9,10,plain,more than,eight,red,No,NA,16401,93
A15600V2C2TK1Y,English,0.5942155007951366,1,red,2,red,5,black,6,black,3,11,existential,more than,four,red,No,NA,9768,1
A15600V2C2TK1Y,English,0.5180697627411481,5,red,5,black,2,black,6,red,11,7,existential,exactly,four,black,No,NA,5530,0
A15600V2C2TK1Y,English,0.854889932201699,1,red,5,black,1,red,6,black,2,11,plain,less than,five,red,No,NA,6639,90
A15600V2C2TK1Y,English,0.16082784629493424,1,black,4,red,1,red,2,black,5,3,plain,more than,seven,red,No,NA,5671,2
A15600V2C2TK1Y,English,0.08563482272412426,5,black,6,red,5,black,5,red,11,10,plain,exactly,four,black,No,NA,5854,0
A15600V2C2TK1Y,English,0.5247201904995724,3,black,6,black,1,red,2,red,3,9,plain,bare,seven,black,No,NA,4433,0
A15600V2C2TK1Y,English,0.03536976171780554,1,red,2,red,3,black,6,black,3,9,plain,bare,six,red,No,NA,4893,6
A15600V2C2TK1Y,English,0.22108959541976303,3,black,1,red,4,red,5,black,5,8,existential,exactly,seven,red,No,NA,12775,7
A15600V2C2TK1Y,English,0.09225005439790046,6,black,5,black,5,red,4,red,9,11,existential,exactly,four,black,No,NA,4503,2
A15600V2C2TK1Y,English,0.14853931602943748,1,red,3,black,4,red,4,black,5,7,existential,more than,seven,red,No,NA,3743,1
A15600V2C2TK1Y,English,0.3441331365490034,5,red,2,red,1,black,3,black,7,4,existential,bare,six,black,No,NA,4424,5
A15600V2C2TK1Y,English,0.7110724854013344,5,black,5,red,1,black,5,red,10,6,plain,bare,six,black,No,NA,5406,100
A15600V2C2TK1Y,English,0.6070805272208535,4,red,4,red,1,black,3,black,8,4,existential,less than,seven,red,Yes,56,3782,56
A15600V2C2TK1Y,English,0.3698205246282981,6,black,5,red,6,black,1,red,6,12,existential,only,seven,black,No,NA,11352,4
A15600V2C2TK1Y,English,0.8914990325406269,1,red,2,black,5,black,1,red,2,7,plain,more than,six,red,No,NA,5471,2
A15600V2C2TK1Y,English,0.732654726577719,1,red,4,red,6,black,3,black,5,9,plain,only,four,black,No,NA,9305,2
A15600V2C2TK1Y,English,0.3341283400304698,6,black,1,red,1,red,5,black,2,11,existential,less than,five,black,No,NA,8822,0
A15600V2C2TK1Y,English,0.06579809410934084,4,black,5,red,1,black,4,red,9,5,existential,exactly,four,red,No,NA,3334,1
A15600V2C2TK1Y,English,0.587142959485797,6,black,2,red,5,black,3,red,5,11,existential,less than,five,red,No,NA,11959,31
A15600V2C2TK1Y,English,0.19558451789520426,4,red,6,black,1,red,2,black,5,8,existential,bare,six,red,No,NA,5175,4
A15600V2C2TK1Y,English,0.5139850186248102,3,red,3,black,2,black,3,red,6,5,plain,less than,six,black,No,NA,5768,87
A15600V2C2TK1Y,English,0.6720879772704784,4,red,1,black,6,black,6,red,10,7,existential,exactly,five,black,No,NA,4878,8
A15600V2C2TK1Y,English,0.24280559273665464,6,black,2,black,6,red,5,red,11,8,plain,exactly,eight,red,No,NA,5567,1
A15600V2C2TK1Y,English,0.6335734522828798,1,black,5,red,6,red,4,black,11,5,plain,more than,six,black,No,NA,5495,5
A15600V2C2TK1Y,English,0.15135498116567075,6,black,2,red,1,black,4,red,6,7,existential,more than,five,red,No,NA,8223,98
A15600V2C2TK1Y,English,0.0015188854067134105,2,red,5,red,1,black,2,black,7,3,plain,bare,six,red,Yes,83,5599,83
A15600V2C2TK1Y,English,0.7791597172932758,5,red,1,red,5,black,4,black,6,9,existential,exactly,five,red,No,NA,3951,0
A15600V2C2TK1Y,English,0.7204974121409257,5,red,1,red,3,black,4,black,6,7,existential,less than,four,black,No,NA,5760,3
A15600V2C2TK1Y,English,0.03422850834179253,1,red,5,black,5,black,5,red,6,10,plain,more than,six,black,No,NA,134815,100
A15600V2C2TK1Y,English,0.6999285543370763,3,black,6,red,5,red,5,black,11,8,existential,exactly,four,black,No,NA,3352,10
A15600V2C2TK1Y,English,0.7414454327931337,3,black,5,red,4,red,5,black,9,8,existential,exactly,four,red,No,NA,3478,0
A15600V2C2TK1Y,English,0.6527914723761312,5,black,2,red,3,black,6,red,8,8,plain,more than,four,black,No,NA,4741,100
A15600V2C2TK1Y,English,0.24762683595793938,1,black,4,red,2,red,2,black,6,3,plain,more than,five,black,No,NA,4935,0
A15600V2C2TK1Y,English,0.23482855256842466,1,red,3,black,6,red,6,black,7,9,plain,more than,seven,red,No,NA,5736,50
A15600V2C2TK1Y,English,0.8333610991767542,3,black,2,red,6,red,4,black,8,7,plain,less than,five,red,No,NA,10366,1
A15600V2C2TK1Y,English,0.2411548623985621,5,red,6,red,6,black,1,black,11,7,existential,bare,five,black,No,NA,16032,7
A15600V2C2TK1Y,English,0.03561683578643943,5,black,5,red,5,black,2,red,7,10,plain,more than,five,black,No,NA,47854,100
A15600V2C2TK1Y,English,0.3718501378870556,4,red,3,black,3,red,5,black,7,8,plain,bare,seven,black,No,NA,5095,4
A15600V2C2TK1Y,English,0.6571152889454634,3,red,1,red,5,black,6,black,4,11,plain,less than,four,red,No,NA,6113,41
A15600V2C2TK1Y,English,0.8713694650973003,2,red,5,red,3,black,2,black,7,5,existential,bare,six,red,No,NA,3414,1
A39YBLQYIUBR76,English,0.8025825386866927,4,black,5,red,4,black,5,red,10,8,existential,more than,six,black,No,NA,21686,80
A39YBLQYIUBR76,English,0.15313078463077545,1,red,4,black,1,red,1,black,2,5,existential,less than,five,black,No,NA,13307,0
A39YBLQYIUBR76,English,0.11154806241393089,2,black,1,red,3,red,3,black,4,5,plain,more than,seven,black,No,NA,10748,0
A39YBLQYIUBR76,English,0.12343674525618553,2,black,3,black,4,red,3,red,7,5,plain,less than,six,black,No,NA,10608,100
A39YBLQYIUBR76,English,0.2404704454820603,6,black,6,red,3,red,2,black,9,8,plain,more than,eight,red,No,NA,14324,100
A39YBLQYIUBR76,English,0.5352980445604771,6,black,3,black,5,red,6,red,11,9,existential,bare,four,black,No,NA,5959,0
A39YBLQYIUBR76,English,0.10529242129996419,2,red,1,red,5,black,4,black,3,9,plain,exactly,five,red,No,NA,6131,0
A39YBLQYIUBR76,English,0.6650227310601622,1,red,6,black,3,black,5,red,6,9,existential,exactly,four,black,No,NA,10546,0
A39YBLQYIUBR76,English,0.9047581616323441,3,black,1,black,2,red,4,red,6,4,existential,less than,six,black,No,NA,5912,100
A39YBLQYIUBR76,English,0.4302113177254796,2,black,6,black,6,red,3,red,9,8,existential,more than,six,red,No,NA,6615,100
A39YBLQYIUBR76,English,0.6540500526316464,5,red,3,black,4,red,5,black,9,8,plain,exactly,seven,red,No,NA,5819,0
A39YBLQYIUBR76,English,0.4490443901158869,2,black,2,red,6,black,3,red,5,8,existential,less than,eight,red,No,NA,7566,100
A39YBLQYIUBR76,English,0.17158389906398952,6,black,5,black,1,red,4,red,5,11,existential,only,five,black,Yes,82,8200,82
A39YBLQYIUBR76,English,0.521815468557179,2,black,6,red,1,black,4,red,10,3,existential,only,five,red,No,NA,7660,0
A39YBLQYIUBR76,English,0.01892866869457066,6,black,3,black,2,red,1,red,3,9,existential,more than,five,red,No,NA,7924,0
A39YBLQYIUBR76,English,0.8182463427074254,5,red,3,black,4,red,3,black,9,6,plain,exactly,seven,black,No,NA,8206,0
A39YBLQYIUBR76,English,0.3674039717298001,5,black,5,black,5,red,1,red,6,10,existential,more than,six,black,No,NA,9064,100
A39YBLQYIUBR76,English,0.32986649801023304,3,red,2,black,1,black,4,red,7,3,existential,exactly,five,black,No,NA,4820,0
A39YBLQYIUBR76,English,0.9536137736868113,1,black,1,red,6,black,4,red,5,7,plain,bare,seven,black,No,NA,4992,100
A39YBLQYIUBR76,English,0.4817367799114436,3,red,5,black,3,black,2,red,5,8,existential,more than,four,black,No,NA,5398,100
A39YBLQYIUBR76,English,0.3871245910413563,2,red,1,red,4,black,2,black,3,6,plain,less than,four,black,No,NA,5413,0
A39YBLQYIUBR76,English,0.8384130308404565,3,red,6,black,4,black,2,red,5,10,plain,more than,six,red,No,NA,7076,0
A39YBLQYIUBR76,English,0.2573744331020862,1,red,2,red,1,black,6,black,3,7,plain,less than,six,black,No,NA,5366,0
A39YBLQYIUBR76,English,0.3168669296428561,4,black,2,black,6,red,2,red,8,6,existential,bare,six,black,No,NA,5413,100
A39YBLQYIUBR76,English,0.367784095229581,3,red,1,black,3,black,1,red,4,4,plain,bare,eight,red,No,NA,6880,0
A39YBLQYIUBR76,English,0.04838237841613591,6,red,4,black,2,red,5,black,8,9,existential,more than,eight,red,Yes,91,8128,91
A39YBLQYIUBR76,English,0.5562717185821384,6,black,6,black,4,red,3,red,7,12,plain,only,four,red,No,NA,4555,0
A39YBLQYIUBR76,English,0.2992416131310165,6,red,2,black,2,red,3,black,8,5,plain,only,six,black,No,NA,4805,0
A39YBLQYIUBR76,English,0.05023225932382047,2,black,2,red,6,black,5,red,7,8,existential,bare,eight,red,No,NA,8533,100
A39YBLQYIUBR76,English,0.44900666340254247,3,red,6,black,5,black,3,red,6,11,plain,less than,eight,black,No,NA,5538,0
A39YBLQYIUBR76,English,0.24149991106241941,6,black,5,black,4,red,6,red,10,11,existential,more than,five,red,No,NA,5803,100
A39YBLQYIUBR76,English,0.28135721501894295,6,red,1,black,5,black,6,red,12,6,existential,less than,eight,black,No,NA,8497,100
A39YBLQYIUBR76,English,0.7071112163830549,1,red,1,black,1,black,3,red,4,2,plain,only,five,red,No,NA,5272,0
A39YBLQYIUBR76,English,0.8317601471208036,4,red,6,red,1,black,6,black,10,7,existential,more than,five,black,No,NA,4805,100
A39YBLQYIUBR76,English,0.7572816549800336,4,black,5,black,3,red,1,red,4,9,existential,only,eight,black,No,NA,5008,0
A39YBLQYIUBR76,English,0.9947490293998271,6,red,6,red,3,black,5,black,12,8,plain,bare,six,red,No,NA,5819,0
A39YBLQYIUBR76,English,0.9190796734765172,3,black,3,black,5,red,5,red,10,6,plain,less than,eight,red,No,NA,6833,0
A39YBLQYIUBR76,English,0.03530373563989997,2,red,4,black,2,black,3,red,5,6,plain,more than,four,black,No,NA,5990,100
A39YBLQYIUBR76,English,0.3305478368420154,6,red,2,red,3,black,6,black,8,9,plain,bare,eight,red,No,NA,5647,100
A39YBLQYIUBR76,English,0.8541515301913023,5,red,4,black,4,black,5,red,10,8,plain,only,four,red,No,NA,4930,0
A2NFC3095VI871,English,0.8811285211726795,2,red,5,black,3,black,3,red,5,8,existential,exactly,six,red,No,NA,10170,1
A2NFC3095VI871,English,0.029663919650126047,1,red,6,black,1,black,1,red,2,7,plain,less than,six,red,No,NA,7219,48
A2NFC3095VI871,English,0.7945464490339296,1,red,2,black,4,black,5,red,6,6,plain,exactly,four,red,No,NA,8055,0
A2NFC3095VI871,English,0.9285948244928514,3,black,1,red,5,black,2,red,3,8,plain,less than,seven,black,No,NA,7248,0
A2NFC3095VI871,English,0.11437731682486851,6,red,2,black,4,black,6,red,12,6,plain,more than,five,black,No,NA,7542,62
A2NFC3095VI871,English,0.06431503379119818,4,red,3,red,1,black,3,black,7,4,plain,bare,six,black,No,NA,6126,0
A2NFC3095VI871,English,0.9774406045198186,5,black,5,black,4,red,4,red,8,10,existential,only,six,black,No,NA,6998,0
A2NFC3095VI871,English,0.09976284087814524,6,black,4,red,5,red,2,black,9,8,existential,less than,eight,black,No,NA,7135,0
A2NFC3095VI871,English,0.9633180038860922,2,red,4,black,4,red,4,black,6,8,plain,exactly,six,black,No,NA,4599,0
A2NFC3095VI871,English,0.1585121256502563,1,black,6,red,3,black,5,red,11,4,existential,more than,seven,black,No,NA,4382,0
A2NFC3095VI871,English,0.21229316567278733,4,red,2,black,4,black,2,red,6,6,existential,bare,eight,black,No,NA,7574,0
A2NFC3095VI871,English,0.6316560767575949,4,black,5,red,2,black,6,red,11,6,plain,only,seven,red,No,NA,7961,0
A2NFC3095VI871,English,0.42744017443953575,2,red,6,black,6,red,5,black,8,11,existential,more than,five,red,Yes,22,10206,22
A2NFC3095VI871,English,0.2506449324810921,1,black,4,black,4,red,6,red,10,5,plain,bare,four,red,No,NA,6014,0
A2NFC3095VI871,English,0.12181787032227265,3,black,2,red,2,red,6,black,4,9,plain,more than,four,black,No,NA,7647,60
A2NFC3095VI871,English,0.6724035884356396,2,black,2,black,5,red,5,red,10,4,plain,only,four,red,No,NA,4517,0
A2NFC3095VI871,English,0.15051392329193336,2,black,4,red,2,red,4,black,6,6,existential,only,four,red,No,NA,5800,0
A2NFC3095VI871,English,0.7680939233997907,2,red,6,black,4,red,6,black,6,12,plain,more than,four,red,No,NA,5413,53
A2NFC3095VI871,English,0.8481794830586472,2,black,2,red,2,red,5,black,4,7,existential,bare,seven,black,No,NA,5751,100
A2NFC3095VI871,English,0.09560667838575665,3,red,4,red,6,black,4,black,7,10,plain,bare,four,black,No,NA,7307,11
A2NFC3095VI871,English,0.31465768656291526,4,black,1,red,1,black,4,red,5,5,existential,more than,seven,red,No,NA,5125,0
A2NFC3095VI871,English,0.057481151460989754,4,black,1,red,3,black,2,red,3,7,existential,more than,eight,black,No,NA,7272,0
A2NFC3095VI871,English,0.6986306621672512,5,black,5,black,5,red,4,red,9,10,plain,less than,six,black,No,NA,5629,0
A2NFC3095VI871,English,0.1271258765695319,5,black,4,red,1,black,5,red,9,6,existential,only,eight,black,No,NA,6534,0
A2NFC3095VI871,English,0.7790479399570418,3,red,3,black,1,black,1,red,4,4,existential,less than,four,red,No,NA,6157,0
A2NFC3095VI871,English,0.9633219553119404,1,black,4,black,1,red,6,red,7,5,plain,bare,four,red,Yes,1,17014,1
A2NFC3095VI871,English,0.8569499870978134,2,black,1,red,1,black,4,red,5,3,plain,more than,four,black,No,NA,5447,0
A2NFC3095VI871,English,0.13694077945453464,2,red,5,black,4,red,4,black,6,9,existential,less than,seven,black,No,NA,5711,0
A2NFC3095VI871,English,0.3890833391542612,6,red,5,red,6,black,1,black,11,7,plain,only,six,red,No,NA,5289,0
A2NFC3095VI871,English,0.39640491968561875,6,red,6,red,5,black,2,black,12,7,existential,exactly,six,red,No,NA,5621,0
A2NFC3095VI871,English,0.9791506305542502,1,black,4,red,1,black,4,red,8,2,existential,more than,four,black,No,NA,4734,0
A2NFC3095VI871,English,0.6037715358869477,2,red,3,red,5,black,4,black,5,9,plain,only,six,black,No,NA,4750,0
A2NFC3095VI871,English,0.22218790158602253,3,black,5,black,1,red,1,red,2,8,plain,exactly,four,red,No,NA,3743,0
A2NFC3095VI871,English,0.41168219673799344,3,black,4,red,5,red,6,black,9,9,plain,only,four,black,No,NA,4520,0
A2NFC3095VI871,English,0.8949190037169719,6,red,4,red,1,black,2,black,10,3,existential,bare,four,red,No,NA,7703,9
A2NFC3095VI871,English,0.44609484539533495,6,black,5,black,3,red,5,red,8,11,plain,less than,eight,black,No,NA,5128,0
A2NFC3095VI871,English,0.41405804855250017,5,black,2,black,6,red,2,red,8,7,existential,less than,four,black,No,NA,5886,0
A2NFC3095VI871,English,0.7765637053756831,6,red,2,red,4,black,4,black,8,8,plain,less than,eight,red,No,NA,5543,0
A2NFC3095VI871,English,0.8299726369313256,3,black,1,black,5,red,2,red,7,4,plain,more than,six,black,No,NA,4165,0
A2NFC3095VI871,English,0.20639671860178632,5,black,1,black,3,red,4,red,7,6,plain,bare,eight,black,No,NA,6215,0
A5UB7JRHUVXZ3,english,0.4250440246702869,5,red,2,black,4,red,6,black,9,8,plain,exactly,four,red,No,NA,5002,0
A5UB7JRHUVXZ3,english,0.16830703067016917,3,red,5,black,4,red,1,black,7,6,existential,bare,eight,red,No,NA,3834,0
A5UB7JRHUVXZ3,english,0.3130767680529494,6,black,4,red,4,black,4,red,8,10,existential,exactly,five,red,No,NA,3376,0
A5UB7JRHUVXZ3,english,0.7865257720645702,5,black,1,black,4,red,6,red,10,6,existential,exactly,seven,black,No,NA,5902,0
A5UB7JRHUVXZ3,english,0.4790808132742055,1,red,3,red,4,black,5,black,4,9,plain,less than,eight,red,No,NA,4472,100
A5UB7JRHUVXZ3,english,0.07175904638969144,5,black,3,red,6,red,2,black,9,7,existential,more than,six,black,No,NA,5174,100
A5UB7JRHUVXZ3,english,0.2389072798434989,3,black,4,red,6,red,1,black,10,4,existential,only,five,red,No,NA,3439,0
A5UB7JRHUVXZ3,english,0.5076283514193829,4,black,3,red,1,red,1,black,4,5,existential,bare,six,black,No,NA,2982,0
A5UB7JRHUVXZ3,english,0.7982365902120074,5,black,6,black,1,red,1,red,2,11,existential,less than,eight,black,No,NA,3325,0
A5UB7JRHUVXZ3,english,0.11159528847335554,4,black,2,black,1,red,2,red,3,6,plain,less than,four,black,No,NA,3455,0
A5UB7JRHUVXZ3,english,0.473018568891757,4,red,4,black,6,black,5,red,9,10,existential,less than,seven,black,No,NA,3151,0
A5UB7JRHUVXZ3,english,0.8446645437308851,1,black,5,red,2,black,5,red,10,3,existential,less than,six,red,No,NA,2783,0
A5UB7JRHUVXZ3,english,0.25129009354914333,2,black,4,red,6,black,5,red,9,8,plain,only,four,red,Yes,47,5960,47
A5UB7JRHUVXZ3,english,0.09155178151982346,3,black,4,red,6,black,4,red,8,9,existential,exactly,eight,black,No,NA,3897,0
A5UB7JRHUVXZ3,english,0.5896707775740079,1,black,5,red,6,black,4,red,9,7,plain,less than,four,black,No,NA,3373,0
A5UB7JRHUVXZ3,english,0.9806864319336835,6,black,5,red,6,black,6,red,11,12,existential,less than,five,red,No,NA,2614,0
A5UB7JRHUVXZ3,english,0.5886779473529492,4,red,1,red,1,black,2,black,5,3,plain,only,seven,black,No,NA,3000,0
A5UB7JRHUVXZ3,english,0.6521104891552136,6,red,6,black,2,red,1,black,8,7,existential,less than,eight,black,No,NA,3855,99
A5UB7JRHUVXZ3,english,0.6117524108306066,6,red,2,black,2,red,5,black,8,7,plain,bare,five,red,No,NA,3190,0
A5UB7JRHUVXZ3,english,0.6477602088648625,1,black,3,red,2,black,1,red,4,3,plain,less than,six,black,No,NA,2815,100
A5UB7JRHUVXZ3,english,0.9156427032284896,1,red,3,black,5,red,6,black,6,9,plain,less than,four,red,No,NA,2751,0
A5UB7JRHUVXZ3,english,0.6922392522133368,1,black,3,black,2,red,1,red,3,4,existential,only,eight,red,No,NA,4520,0
